점포명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,여성안심지킴이집전화번호,관할경찰서명,지정년도,운영여부,데이터기준일자,제공기관코드,제공기관명
GS25(고읍주공점),경기도,양주시,41630,"경기도 양주시 고읍북로 118, 105~106호",,37.79366248,127.0866278,1644-5425,양주경찰서,2017,Y,2020-03-26,5590000,경기도 양주시
GS25(고읍파스텔점),경기도,양주시,41630,경기도 양주시 고읍남로 20-6,,37.7951124,127.0791111,031-841-7797,양주경찰서,2017,Y,2020-03-26,5590000,경기도 양주시
세븐일레븐송도 아데니움점,인천광역시,연수구,23040,인천광역시 연수구 신송로 164,,37.3982106740,126.6488313263,,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐웰카운티점,인천광역시,연수구,23040,인천광역시 연수구 송도해송로 143,인천광역시 연수구 송도동 9-31,37.3790554758,126.6477735234,,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐연수현대점,인천광역시,연수구,23040,인천광역시 연수구 옥련로 33,,37.4282066022,126.6437924086,032-833-7786,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐연수동경점,인천광역시,연수구,23040,인천광역시 연수구 앵고개로 262,,37.4074467,126.6725329,032-815-7839,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐인천청학점,인천광역시,연수구,23040,,인천광역시 연수구 청학동 497-6,37.4171467,126.6753029515,,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐연수행복s점,인천광역시,연수구,23040,인천광역시 연수구 새말로 35번길 3,,37.4223105240,126.6751136,,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐청학주민센터점,인천광역시,연수구,23040,인천광역시 연수구 비류대로 294번길 16,,37.4254228,126.6659172221,,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
세븐일레븐선학역점,인천광역시,연수구,23040,인천광역시 연수구 경원대로 467번길 3,,37.4258425375,126.6982496,032-811-3889,연수경찰서,2018,Y,2019-12-13,3520000,인천광역시 연수구
씨유 주안3동점,인천광역시,미추홀구,35105,"인천광역시 미추홀구 학익소로37번길 33, 1층","인천광역시 미추홀구 주안동 866-105, 1층",37.4446511,126.6721232,070-4575-7310,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안8동점,인천광역시,미추홀구,35105,인천광역시 미추홀구 인하로318번길 29-3,인천광역시 미추홀구 주안동 1214-4,37.44661054,126.6836424,032-438-8007,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안사랑점,인천광역시,미추홀구,35105,인천광역시 미추홀구 경인로 438,인천광역시 미추홀구 주안동 248-1,37.4576452,126.688781,032-433-2761,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안신기점,인천광역시,미추홀구,35105,인천광역시 미추홀구 미추홀대로586번길 58,인천광역시 미추홀구 주안동 1491,37.44921442,126.6829663,032-504-0456,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안쌍용점,인천광역시,미추홀구,35105,"인천광역시 미추홀구 인하로 296, 쌍용주안 113호","인천광역시 미추홀구 주안동 1250, 쌍용주안 113호",37.44768446,126.6809392,032-434-2330,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안원룸점,인천광역시,미추홀구,35105,인천광역시 미추홀구 경인로367번길 23,인천광역시 미추홀구 주안동 185-1,37.45962763,126.6807107,032-429-5024,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안웰가점,인천광역시,미추홀구,35105,"인천광역시 미추홀구 주안로 142, 웰가","인천광역시 미추홀구 주안동 115-1, 웰가",37.46347129,126.6854026,032-428-2652,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안중앙점,인천광역시,미추홀구,35105,인천광역시 미추홀구 인하로 224,인천광역시 미추홀구 주안동 1419-2,37.44833278,126.6728669,032-866-2652,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안해마루점,인천광역시,미추홀구,35105,인천광역시 미추홀구 주안로 182,인천광역시 미추홀구 주안동 928-8,37.46319921,126.6901418,032-433-2652,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 주안힐탑점,인천광역시,미추홀구,35105,"인천광역시 미추홀구 주안서로 18, 교회주차장","인천광역시 미추홀구 주안동 202-1, 교회주차장",37.46039513,126.6779962,032-865-9113,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 학익2동점,인천광역시,미추홀구,35105,"인천광역시 미추홀구 학익소로63번길 23, 101호","인천광역시 미추홀구 학익동 37-9, 101호",37.4417416,126.6718037,032-864-2333,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
씨유 학익드림점,인천광역시,미추홀구,35105,인천광역시 미추홀구 학익소로 5,인천광역시 미추홀구 학익동 4-15,37.4462466,126.6677001,070-4383-5813,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
(사)인천여협가정성폭력상담소,인천광역시,미추홀구,35105,"인천광역시 미추홀구 경인로 345, 인천명품관 3층","인천광역시 미추홀구 주안동 194-6, 인천명품관 3층",37.45882852,126.6784086,032-865-1365,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
한국가정법률상담소인천지부부설가정폭력상담소,인천광역시,미추홀구,35105,"인천광역시 미추홀구 학익소로 29, 석모법조타운 509호","인천광역시 미추홀구 학익동 25-12, 석목법조빌딩 509호",37.44478587,126.6700545,032-865-1120,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
미추홀구가정폭력상담소,인천광역시,미추홀구,35105,인천광역시 미추홀구 인하로 314,인천광역시 미추홀구 주안동 1495-6,37.4476327,126.6829209,032-437-1141,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
가족사랑상담소,인천광역시,미추홀구,35105,인천광역시 미추홀구 한나루로403번길 120,인천광역시 미추홀구 학익동 331-11,37.4458048,126.6586717,032-874-6661,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
희희낙낙,인천광역시,미추홀구,35105,"인천광역시 미추홀구 경인로 321, 수림빌딩","인천광역시 미추홀구 도화동 377-5, 수림빌딩",37.4592278,126.6759662,032-507-0182,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
달빛공방,인천광역시,미추홀구,35105,"인천광역시 미추홀구 경인로 321, 수림빌딩","인천광역시 미추홀구 도화동 377-5, 수림빌딩",37.4592278,126.6759662,032-518-8297,인천미추홀경찰서,2018,Y,2020-05-12,3510500,인천광역시 미추홀구
GS25 구월성심,인천광역시,남동구,28200,인천광역시 남동구 구월말로 23,인천광역시 남동구 구월동 1301-7,37.451102,126.724386,032-473-2525,남동경찰서,,Y,2020-05-06,3530000,인천광역시 남동구
GS25 간석본,인천광역시,남동구,28200,인천광역시 남동구 용천로 197-1,인천광역시 남동구 간석동 54-23,37.467307,126.714013,032-441-4161,남동경찰서,,Y,2020-05-06,3530000,인천광역시 남동구
GS25 만수삼환,인천광역시,남동구,28200,인천광역시 남동구 백범로101번길 74,인천광역시 남동구 만수동 967-1,37.450675,126.733099,032-465-8227,남동경찰서,,Y,2020-05-06,3530000,인천광역시 남동구
GS25 구월중앙,인천광역시,남동구,28200,인천광역시 남동구 인주대로626번길 7,인천광역시 남동구 구월동 201-34,37.449297,126.706641,032-426-0790,남동경찰서,,Y,2020-05-06,3530000,인천광역시 남동구
인천광역시삼산점,인천광역시,부평구,35400,인천광역시 부평구 길주로 633,,37.507264,126.732828,032-515-0726,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평남부점,인천광역시,부평구,35400,인천광역시 부평구 남부역로20번길 27,,37.489026,126.722902,032-506-1203,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평로프트점,인천광역시,부평구,35400,인천광역시 부평구 경원대로1432번길 24,,37.489961,126.727822,,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평경원대로점,인천광역시,부평구,35400,인천광역시 부평구 경원대로 1354번길 4,,37.490889,126.719272,032-361-8267,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
신화점,인천광역시,부평구,35400,인천광역시 부평구 경원대로 1354번길 11,,37.490530,126.719527,032-502-9773,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평역점B,인천광역시,부평구,35400,인천광역시 부평구 경원대로 1403번길 13,,37.491966,126.7250273201,,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
동수역,인천광역시,부평구,35400,인천광역시 부평구 경인로 870,,37.484630,126.7172031210,032-505-0188,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평래미안점,인천광역시,부평구,35400,인천광역시 부평구 길주남로 6번길 15,,37.504021,126.722489,032-506-8187,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
인천광역시성모자애점,인천광역시,부평구,35400,인천광역시 부평구 동수로 52번길 19,,37.4843602819,126.724358,032-505-0321,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
금호이수점,인천광역시,부평구,35400,인천광역시 부평구 마장로 272번길 50,,37.502116,126.7059497502,070-4200-7338,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
인천광역시산곡한화,인천광역시,부평구,35400,인천광역시 부평구 마장로 324번길 31,,37.5068318587,126.705185,,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부개로점,인천광역시,부평구,35400,인천광역시 부평구 부개로 61-6,,37.503246,126.739500,032-632-3331,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평대로점,인천광역시,부평구,35400,인천광역시 부평구 부평대로 128,,37.502863,126.7220651218,032-361-5752,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
쌍용점,인천광역시,부평구,35400,인천광역시 부평구 부평대로 163,,37.505550,126.720709,032-503-1413,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
리세움점,인천광역시,부평구,35400,인천광역시 부평구 부평문화로 16번길 16,,37.4918931684,126.719976,,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평문화점,인천광역시,부평구,35400,인천광역시 부평구 부평문화로 72번길 6,,37.493809,126.724281,032-526-3858,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평원길로점,인천광역시,부평구,35400,인천광역시 부평구 원길로 11번길 21,,37.504602,126.7133048950,032-508-5776,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
금호점,인천광역시,부평구,35400,인천광역시 부평구 원길로 34,,37.506545,126.714933,032-514-9725,부평경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평나누리점,인천광역시,부평구,35400,인천광역시 부평구 장제로 154,,37.4991984012,126.730776,032-515-2468,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평타워팰리스점,인천광역시,부평구,35400,인천광역시 부평구 주부토로 56번길 17-6,,37.5002479862,126.7264446200,,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
부평드림점,인천광역시,부평구,35400,인천광역시 부평구 주부토로 84,,37.502439,126.725681,032-505-8605,삼산경찰서,2018,Y,2020-06-30,3540000,인천광역시 부평구
미아창문점,서울특별시,강북구,11305,서울특별시 강북구 월계로 83,서울특별시 강북구 미아동 8-144,37.61381761,127.0378674,02-981-0684,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
번동센트로힐점,서울특별시,강북구,11305,서울특별시 강북구 한천로 936,서울특별시 강북구 번동 761,37.634672,127.0361184,02-990-0424,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
삼양중앙점,서울특별시,강북구,11305,서울특별시 강북구 솔매로 38,서울특별시 강북구 미아동 791-2486,37.62543449,127.0163884,02-983-8779,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
수유번동점,서울특별시,강북구,11305,서울특별시 강북구 한천로132길 10,서울특별시 강북구 번동 461-80,37.63942624,127.0287221,02-997-9648,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
수유행복점,서울특별시,강북구,11305,서울특별시 강북구 4.19로1길 16,서울특별시 강북구 수유동 281-40,37.64729997,127.0133935,02-900-5571,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
미아한솔점,서울특별시,강북구,11305,서울특별시 강북구 도봉로67길 50,서울특별시 강북구 미아동 791-17,37.6297234,127.0218623,02-945-3441,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
수유우이점,서울특별시,강북구,11305,서울특별시 강북구 삼양로93길 23,서울특별시 강북구 수유동 409,37.6378366,127.0158415,02-6212-7221,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
수유동양점,서울특별시,강북구,11305,서울특별시 강북구 도봉로83길 20,서울특별시 강북구 수유동 229-18,37.63772629,127.0237058,02-900-6579,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
수유광산점,서울특별시,강북구,11305,서울특별시 강북구 노해로27길 21,서울특별시 강북구 수유동 252-40,37.6452516,127.0224126,02-998-5684,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
미아솔매점,서울특별시,강북구,11305,서울특별시 강북구 솔매로45길 99,서울특별시 강북구 미아동 217-2,37.63033463,127.0236063,02-986-2306,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
미아삼성점,서울특별시,강북구,11305,서울특별시 강북구 삼양로27길 20,서울특별시 강북구 미아동 693,37.61900086,127.0201231,02-982-6659,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
번동스타점,서울특별시,강북구,11305,서울특별시 강북구 한천로 981,서울특별시 강북구 번동 412-52,37.6366142,127.0315476,02-906-0209,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
수유역점,서울특별시,강북구,11305,서울특별시 강북구 오패산로 413,서울특별시 강북구 번동 446-1,37.637423,127.0261484,,강북경찰서,,Y,2020-05-25,3080000,서울특별시 강북구
